,created_at,last_move_at,white_rating,black_rating,opening_ply
9170,1423280000000.0,1423280000000.0,1830,1830,3
9171,1416430000000.0,1416430000000.0,1558,1500,2
9172,1422640000000.0,1422640000000.0,1190,949,2
9173,1422640000000.0,1422640000000.0,966,1185,3
9174,1422380000000.0,1422390000000.0,915,910,2
9175,1421180000000.0,1421180000000.0,932,1389,6
9176,1421180000000.0,1421180000000.0,1041,932,2
9177,1421170000000.0,1421180000000.0,1015,1007,2
9178,1421160000000.0,1421160000000.0,1223,1333,2
9179,1421160000000.0,1421160000000.0,1324,1321,3
9180,1421160000000.0,1421160000000.0,1531,1190,2
9181,1421160000000.0,1421160000000.0,1264,1477,4
9182,1421160000000.0,1421160000000.0,1350,1500,3
9183,1420830000000.0,1420830000000.0,1500,1670,3
9184,1422630000000.0,1422630000000.0,946,1545,2
9185,1422630000000.0,1422630000000.0,1500,987,2
9186,1422560000000.0,1422560000000.0,1899,1263,2
9187,1422560000000.0,1422560000000.0,1272,1807,2
9188,1425760000000.0,1425760000000.0,1628,1532,3
9189,1425050000000.0,1425050000000.0,1662,1584,4
9190,1423160000000.0,1423160000000.0,1802,1662,3
9191,1422480000000.0,1422480000000.0,1635,1625,8
9192,1422480000000.0,1422480000000.0,1705,1599,6
9193,1422480000000.0,1422480000000.0,1683,1627,3
9194,1422480000000.0,1422480000000.0,1672,1663,3
9195,1422480000000.0,1422480000000.0,1667,1708,6
9196,1422480000000.0,1422480000000.0,1661,1677,7
9197,1422470000000.0,1422470000000.0,1614,1608,4
9198,1422470000000.0,1422470000000.0,1631,1531,1
9199,1422470000000.0,1422470000000.0,1545,1616,5
9200,1422470000000.0,1422470000000.0,1526,1536,3
9201,1422390000000.0,1422390000000.0,1342,1580,7
9202,1422390000000.0,1422390000000.0,1667,1394,3
9203,1422390000000.0,1422390000000.0,1500,1394,2
9204,1422390000000.0,1422390000000.0,1500,1675,7
9205,1422300000000.0,1422300000000.0,1923,1974,5
9206,1422300000000.0,1422300000000.0,1747,1962,4
9207,1422300000000.0,1422300000000.0,1774,2003,4
9208,1422300000000.0,1422300000000.0,2024,2031,3
9209,1422300000000.0,1422300000000.0,1771,2019,1
9210,1422300000000.0,1422300000000.0,2052,2028,5
9211,1422300000000.0,1422300000000.0,1605,2114,3
9212,1422290000000.0,1422290000000.0,2103,1822,4
9213,1422290000000.0,1422290000000.0,2074,2013,6
9214,1422290000000.0,1422290000000.0,1982,2042,4
9215,1422290000000.0,1422290000000.0,2050,1981,16
9216,1422290000000.0,1422290000000.0,1978,2061,4
9217,1422290000000.0,1422290000000.0,2074,2121,4
9218,1422290000000.0,1422290000000.0,2209,2044,3
9219,1422230000000.0,1422230000000.0,1689,2201,3
9220,1422230000000.0,1422230000000.0,2198,1519,5
9221,1422230000000.0,1422230000000.0,1524,2195,3
9222,1422230000000.0,1422230000000.0,2195,2137,5
9223,1422230000000.0,1422230000000.0,1357,2193,5
9224,1422230000000.0,1422230000000.0,2192,1357,4
9225,1422220000000.0,1422220000000.0,1609,2192,3
9226,1422220000000.0,1422220000000.0,2192,1609,6
9227,1422220000000.0,1422220000000.0,2130,2054,7
9228,1422220000000.0,1422220000000.0,2113,1692,3
9229,1422210000000.0,1422210000000.0,1484,2113,1
9230,1422200000000.0,1422200000000.0,2099,1627,6
9231,1422200000000.0,1422200000000.0,1629,2082,9
9232,1422200000000.0,1422200000000.0,1757,1896,4
9233,1422200000000.0,1422200000000.0,2007,1500,5
9234,1433450000000.0,1433450000000.0,1467,1305,2
9235,1429750000000.0,1429750000000.0,1333,1289,2
9236,1429750000000.0,1429750000000.0,1271,1346,4
9237,1429220000000.0,1429220000000.0,1572,1276,4
9238,1429220000000.0,1429220000000.0,1281,1568,4
9239,1428020000000.0,1428020000000.0,1282,1213,4
9240,1427930000000.0,1427930000000.0,1298,1285,7
9241,1426630000000.0,1426630000000.0,1301,1664,4
9242,1426200000000.0,1426210000000.0,1642,1273,3
9243,1426200000000.0,1426200000000.0,1529,1247,2
9244,1426050000000.0,1426050000000.0,1515,1253,2
9245,1426030000000.0,1426040000000.0,1270,1247,6
9246,1426030000000.0,1426030000000.0,1233,1289,5
9247,1425930000000.0,1425930000000.0,1542,1295,2
9248,1425870000000.0,1425870000000.0,1295,1733,2
9249,1425870000000.0,1425870000000.0,1305,1479,4
9250,1425680000000.0,1425690000000.0,1282,1394,4
9251,1425620000000.0,1425620000000.0,1342,1298,3
9252,1425510000000.0,1425510000000.0,1281,1286,2
9253,1424830000000.0,1424830000000.0,1655,1286,2
9254,1421360000000.0,1421360000000.0,1500,1247,3
9255,1420610000000.0,1420610000000.0,1368,1500,4
9256,1419980000000.0,1419980000000.0,1500,1500,3
9257,1504010000000.0,1504010000000.0,1581,1631,5
9258,1499020000000.0,1499020000000.0,1504,1631,8
9259,1496170000000.0,1496170000000.0,1631,1606,7
9260,1496100000000.0,1496100000000.0,1500,1631,5
9261,1495650000000.0,1495650000000.0,1711,1631,9
9262,1495650000000.0,1495650000000.0,1594,1631,8
9263,1495560000000.0,1495560000000.0,1631,1546,3
9264,1484050000000.0,1484050000000.0,1617,1674,5
9265,1484050000000.0,1484050000000.0,1950,1620,9
9266,1483910000000.0,1483910000000.0,1608,1591,3
9267,1483910000000.0,1483910000000.0,1600,1432,4
9268,1483900000000.0,1483900000000.0,1626,1599,6
9269,1483890000000.0,1483900000000.0,1699,1581,5
9270,1483890000000.0,1483890000000.0,1562,1714,5
9271,1483830000000.0,1483830000000.0,1302,1585,2
9272,1483830000000.0,1483830000000.0,1593,1737,8
9273,1483830000000.0,1483830000000.0,1730,1603,6
9274,1483830000000.0,1483830000000.0,1611,1775,3
9275,1483830000000.0,1483830000000.0,1635,1595,4
9276,1483830000000.0,1483830000000.0,1604,1757,8
9277,1483830000000.0,1483830000000.0,1589,1588,3
9278,1475780000000.0,1475780000000.0,1588,1500,5
9279,1475780000000.0,1475780000000.0,1500,1588,3
9280,1473990000000.0,1473990000000.0,1588,1203,4
9281,1462850000000.0,1462850000000.0,1588,1500,4
9282,1462840000000.0,1462840000000.0,1296,1588,4
9283,1456100000000.0,1456100000000.0,1697,1566,4
9284,1422410000000.0,1422410000000.0,1662,1586,4
9285,1422400000000.0,1422400000000.0,1586,1662,4
9286,1425390000000.0,1425390000000.0,1362,1265,2
9287,1425385753435.0,1425386308759.0,1362,1265,2
9288,1424253660228.0,1424254576241.0,1265,1500,4
9289,1424252761439.0,1424253647233.0,1500,1265,7
9290,1424251946507.0,1424252757531.0,1265,1500,1
9291,1421311438897.0,1421311949102.0,1099,1574,2
9292,1418216578172.0,1418216778617.0,1459,1143,6
9293,1418216411633.0,1418216572431.0,1175,1455,1
9294,1416400653558.0,1416401289197.0,1466,1500,2
9295,1422098885917.0,1422099337813.0,1773,1366,3
9296,1421941168269.0,1421941773107.0,1385,1246,2
9297,1421929007323.0,1421930366518.0,1300,1374,3
9298,1421915967250.0,1421917449607.0,1320,1391,1
9299,1421871235862.0,1421871961458.0,1293,1411,4
9300,1421870947676.0,1421871114557.0,1230,1402,5
9301,1421693489554.0,1421694917763.0,1611,1410,4
9302,1421690136980.0,1421691300635.0,1321,1430,5
9303,1421586860006.0,1421587932820.0,1292,1419,1
9304,1421485615139.0,1421486599373.0,1205,1412,6
9305,1421421327334.0,1421422170208.0,1306,1400,8
9306,1421350879343.0,1421352201233.0,1257,1389,3
9307,1421267773889.0,1421268590652.0,1188,1381,4
9308,1421261415489.0,1421262764098.0,1399,1399,4
9309,1421233655017.0,1421235897018.0,1279,1386,3
9310,1421230638605.0,1421232037394.0,1485,1362,5
9311,1421173963569.0,1421174637985.0,1387,1246,7
9312,1421147059112.0,1421147408261.0,1373,1286,4
9313,1421089967075.0,1421090517685.0,1348,1353,1
9314,1421086618041.0,1421087467495.0,1374,1377,2
9315,1420997121686.0,1420997961803.0,1347,1455,2
9316,1420971352767.0,1420971721334.0,1324,1311,5
9317,1420920964980.0,1420921751728.0,1461,1500,4
9318,1420919096279.0,1420919473437.0,981,1318,11
9319,1420917828492.0,1420918133690.0,1224,1298,2
9320,1420914753066.0,1420915342503.0,1426,1317,2
9321,1420884880778.0,1420886753355.0,1479,1334,8
9322,1420880341601.0,1420880991366.0,1309,1253,6
9323,1420878841159.0,1420879141584.0,1333,1423,3
9324,1420833621618.0,1420834023157.0,1331,1371,4
9325,1420832920760.0,1420833576238.0,1464,1403,3
9326,1420829903195.0,1420830769264.0,1564,1430,9
9327,1420827692488.0,1420828235961.0,886,1426,4
9328,1420743911364.0,1420744823068.0,1486,1391,5
9329,1420657145802.0,1420658474631.0,1543,1539,5
9330,1420624227110.0,1420624996584.0,1490,1472,4
9331,1420610523523.0,1420611114414.0,1590,1539,4
9332,1461035114060.0,1461035866796.0,1438,1497,2
9333,1447129630258.0,1447130581313.0,1457,1164,6
9334,1447128551256.0,1447129447705.0,1468,1484,8
9335,1446782614620.0,1446783442886.0,1499,1478,4
9336,1446782134396.0,1446782595940.0,1407,1468,7
9337,1446782057445.0,1446782110254.0,1392,1483,5
9338,1446609535204.0,1446610721686.0,1366,1483,5
9339,1445375452555.0,1445378409653.0,1366,1483,3
9340,1444877394424.0,1444877868257.0,1474,1365,3
9341,1439347392387.0,1439348966961.0,1485,1512,2
9342,1435984115176.0,1435984951784.0,1184,1485,1
9343,1430589285346.0,1430589546818.0,1495,1565,6
9344,1430451135660.0,1430451583959.0,1495,1257,4
9345,1430449947400.0,1430451096945.0,1366,1495,3
9346,1430448948058.0,1430449832684.0,1476,1740,7
9347,1430448134335.0,1430448878072.0,1399,1491,4
9348,1430447715861.0,1430448091396.0,1464,1479,3
9349,1430193948266.0,1430193986328.0,1500,1479,1
9350,1430082229087.0,1430083112382.0,1479,1810,6
9351,1430069895320.0,1430070787525.0,1479,1810,3
9352,1430065479667.0,1430067091763.0,1462,1605,5
9353,1429982599825.0,1429982906344.0,1450,1432,3
9354,1429981847632.0,1429982367710.0,1437,1632,6
9355,1427313113782.0,1427313757307.0,1444,1642,3
9356,1497376463985.0,1497376769855.0,1795,1700,9
9357,1471805454825.0,1471806171172.0,1776,1829,6
9358,1471365607996.0,1471366276443.0,1813,1792,5
9359,1469137476899.0,1469137746037.0,1992,1801,11
9360,1469032143015.0,1469032694272.0,1858,1779,3
9361,1468458143752.0,1468459339925.0,1784,2085,12
9362,1468457651605.0,1468457988899.0,1797,1931,5
9363,1468254101572.0,1468254924786.0,2074,1804,3
9364,1468197152113.0,1468197203977.0,1887,1777,1
9365,1468196858469.0,1468197149012.0,1747,1902,3
9366,1427400388428.0,1427401411326.0,1424,1500,3
9367,1432626725046.0,1432627495128.0,1568,1561,4
9368,1432009876683.0,1432011792830.0,1576,1687,6
9369,1431836459396.0,1431837997012.0,1582,1773,2
9370,1430821938587.0,1430824242901.0,1581,1667,6
9371,1426341624421.0,1426343592438.0,1590,1697,7
9372,1426167409272.0,1426168667994.0,1578,1569,10
9373,1425278706708.0,1425279202946.0,1583,1820,6
9374,1424541526471.0,1424541994844.0,1601,1423,5
9375,1424339115052.0,1424339548248.0,1599,1484,4
9376,1424333781465.0,1424335895035.0,1597,1134,8
9377,1424332894672.0,1424333706064.0,1591,1392,7
9378,1424073478864.0,1424075749754.0,1613,1257,9
9379,1424059954494.0,1424060943870.0,1628,1276,7
9380,1424056938173.0,1424057468035.0,1622,1430,5
9381,1424025259651.0,1424027757906.0,1616,1459,5
9382,1424007005788.0,1424008571148.0,1606,1537,5
9383,1423970156629.0,1423972329304.0,1623,1473,6
9384,1423941022992.0,1423942851707.0,1612,1582,3
9385,1423935114427.0,1423937952667.0,1613,1406,6
9386,1423928931351.0,1423931210262.0,1602,1572,5
9387,1423927105071.0,1423928616594.0,1593,1509,2
9388,1423926957439.0,1423927060382.0,1583,1554,5
9389,1423917544817.0,1423918357880.0,1573,1496,9
9390,1423913162274.0,1423914900758.0,1585,1591,4
9391,1423898638782.0,1423900174699.0,1582,1260,8
9392,1423895118048.0,1423896394538.0,1578,1277,2
9393,1423883704578.0,1423884948022.0,1580,2002,5
9394,1423853889104.0,1423855607406.0,1573,1500,11
9395,1423839716202.0,1423842025044.0,1564,1461,6
9396,1423837745508.0,1423838858273.0,1557,1500,7
9397,1423809779256.0,1423810789329.0,1566,1643,6
9398,1423751203068.0,1423752336290.0,1595,1483,2
9399,1423723125112.0,1423723714166.0,1591,1338,5
9400,1423716077483.0,1423717531800.0,1606,1498,8
9401,1423714368351.0,1423715763544.0,1602,1343,6
9402,1423712593160.0,1423713357319.0,1600,1175,7
9403,1423709996710.0,1423711888274.0,1616,1467,4
9404,1423663449998.0,1423665396269.0,1605,1575,9
9405,1423661543613.0,1423662836932.0,1598,1451,5
9406,1423661229964.0,1423661508822.0,1592,1401,6
9407,1423633715155.0,1423633888519.0,1587,1347,5
9408,1423577858415.0,1423578951279.0,1577,1500,5
9409,1423575161221.0,1423575547397.0,1565,1548,6
9410,1423574797870.0,1423575141429.0,1561,1275,6
9411,1420194523001.0,1420195211661.0,1461,1253,3
9412,1420193143817.0,1420193378673.0,1377,1500,3
9413,1437720690326.0,1437722171573.0,1327,1364,5
9414,1422819559084.0,1422820076884.0,1070,1802,2
9415,1422818559218.0,1422819515293.0,1097,1171,3
9416,1421057420135.0,1421057453165.0,1271,1130,3
9417,1421057274842.0,1421058028958.0,1130,1455,3
9418,1420140706109.0,1420140881316.0,1568,1307,4
9419,1420140010692.0,1420140739391.0,1240,1602,2
9420,1420139673461.0,1420159537408.0,1240,1422,3
9421,1420139294070.0,1420151579909.0,1240,1587,3
9422,1420138769653.0,1420139061357.0,1295,1322,4
9423,1420138570065.0,1420138737444.0,1380,1189,5
9424,1419966693342.0,1419968933203.0,1271,1624,3
9425,1419947215740.0,1419947758873.0,1500,1749,7
9426,1419945787203.0,1419946330159.0,1500,1404,2
9427,1422753693868.0,1422754045679.0,1838,1774,6
9428,1417648280784.0,1417648428882.0,1172,1774,9
9429,1466180046199.0,1466180629320.0,1241,1744,4
9430,1500473803340.0,1500474832056.0,1667,1644,3
9431,1499219016323.0,1499219410446.0,1904,1648,4
9432,1499218193099.0,1499218776510.0,1661,1619,7
9433,1499179055207.0,1499179502079.0,1677,1672,4
9434,1499177769798.0,1499178344625.0,1661,1632,3
9435,1499033025661.0,1499033344711.0,1683,1651,7
9436,1497580008152.0,1497580144981.0,1652,2159,8
9437,1497579661404.0,1497579998480.0,1364,1649,2
9438,1497579278600.0,1497579591001.0,1653,1889,6
9439,1496025801971.0,1496026247129.0,1674,1657,2
9440,1496025320854.0,1496025786430.0,1664,1810,4
9441,1495123050934.0,1495123730614.0,1673,1722,10
9442,1418862711397.0,1418862791065.0,1625,1500,3
9443,1419292305826.0,1419292427446.0,1240,1161,3
9444,1419182734015.0,1419183007997.0,1323,1441,3
9445,1419179135478.0,1419179799957.0,1500,1496,4
9446,1419011950600.0,1419012063303.0,1349,1500,4
9447,1437459322293.0,1437459988288.0,1066,1174,7
9448,1437457891428.0,1437458032550.0,1262,1236,7
9449,1437369226417.0,1437370139026.0,1460,1279,6
9450,1437056617226.0,1437057815768.0,1390,1346,11
9451,1444930484679.0,1444931201564.0,1571,1784,4
9452,1444929900834.0,1444930468045.0,1806,1577,9
9453,1444852233038.0,1444852400206.0,1584,1737,10
9454,1444851538464.0,1444852173067.0,1597,1583,2
9455,1444851314218.0,1444851497832.0,2081,1599,2
9456,1444850355393.0,1444851283599.0,1592,1390,2
9457,1444849925204.0,1444850311721.0,1828,1598,4
9458,1444849203081.0,1444849788262.0,1648,1596,8
9459,1444801323991.0,1444801814887.0,1613,1520,7
9460,1444800408254.0,1444800935992.0,1495,1603,9
9461,1444798902523.0,1444799462501.0,1599,1274,3
9462,1444750224511.0,1444751157229.0,1875,1589,2
9463,1444749852683.0,1444750185499.0,1636,1601,2
9464,1444748900076.0,1444749806777.0,1657,1584,1
9465,1444748743372.0,1444748871230.0,1576,1373,5
9466,1444747996648.0,1444748722516.0,1593,1549,3
9467,1444021664445.0,1444022329807.0,1606,1644,3
9468,1443036271381.0,1443036370417.0,1678,1586,8
9469,1443035907779.0,1443036225344.0,1790,1594,5
9470,1443035401753.0,1443035895672.0,1597,2007,4
9471,1443034968337.0,1443035383289.0,1581,1566,3
9472,1418576807311.0,1418577098065.0,1495,1500,4
9473,1428076737705.0,1428078668258.0,1040,1215,2
9474,1418431204906.0,1418433515468.0,1215,1500,1
9475,1418245691266.0,1418246850578.0,1289,1442,3
9476,1418244961747.0,1418245684685.0,1434,1500,5
9477,1418372349299.0,1418372968158.0,1500,1266,11
9478,1423275033365.0,1423275583158.0,1525,1888,5
9479,1423187789185.0,1423190223125.0,1861,1797,1
9480,1423186880981.0,1423187765528.0,1824,1805,13
9481,1423185111604.0,1423186140658.0,1786,1748,5
9482,1423182530463.0,1423183699939.0,1710,1972,1
9483,1423180597775.0,1423182414199.0,1650,1695,7
9484,1423179945584.0,1423180580363.0,1565,1709,5
9485,1423177915064.0,1423179307066.0,1637,1462,5
9486,1423176604779.0,1423177526882.0,1578,1325,6
9487,1423175019764.0,1423175879138.0,1326,1480,1
9488,1423174466668.0,1423174996710.0,1500,1326,2
9489,1423174294404.0,1423174372455.0,1363,1740,2
9490,1418154641887.0,1418155353963.0,1500,1615,6
9491,1502561027116.0,1502561750309.0,1270,1372,2
9492,1502457504841.0,1502458211243.0,1328,1372,4
9493,1502455836916.0,1502457482405.0,1372,1293,2
9494,1502361072841.0,1502361566433.0,1336,1372,1
9495,1502293436602.0,1502293918975.0,826,1372,5
9496,1502269318159.0,1502269471865.0,1500,1372,1
9497,1502268759304.0,1502269195043.0,1372,1500,2
9498,1502268079607.0,1502268688151.0,1500,1372,3
9499,1502012439485.0,1502012810172.0,1500,1372,7
9500,1502011955140.0,1502012425213.0,1372,1500,3
9501,1502010572244.0,1502011343963.0,1372,1500,2
9502,1502010138946.0,1502010565663.0,1500,1372,9
9503,1501942335253.0,1501942625549.0,1372,2093,2
9504,1501940153030.0,1501940667830.0,1500,1372,2
9505,1501939722412.0,1501939833719.0,1372,1500,3
9506,1501939362068.0,1501939699218.0,1372,1500,2
9507,1501875326111.0,1501875839122.0,1372,1500,4
9508,1501874500492.0,1501875132801.0,1500,1372,10
9509,1501867968883.0,1501868563970.0,1710,1376,3
9510,1418758527170.0,1418759652075.0,1708,1851,7
9511,1418224916877.0,1418225278925.0,1245,1336,4
9512,1418154053492.0,1418154627957.0,1599,2051,5
9513,1418153271585.0,1418153995561.0,1446,1556,3
9514,1418069673641.0,1418070680275.0,1418,1589,3
9515,1417718432051.0,1417720098889.0,1512,1465,5
9516,1417632166578.0,1417633401698.0,1470,1195,1
9517,1417621820246.0,1417622430776.0,1559,1641,4
9518,1417549722462.0,1417550098682.0,1771,1500,8
9519,1405817264377.0,1405817718974.0,1420,1483,4
9520,1401584230586.0,1401586068562.0,1421,1315,3
9521,1399448875625.0,1399448940534.0,1240,1240,3
9522,1416982922243.0,1416983425705.0,2078,1960,6
9523,1416982459418.0,1416982919141.0,1969,2023,7
9524,1416982193737.0,1416982456491.0,1936,1980,6
9525,1416981795889.0,1416982089235.0,1757,1866,3
9526,1416980011449.0,1416980679821.0,1675,1500,3
9527,1417554572065.0,1417555100538.0,1887,1500,4
9528,1504264567157.0,1504264744140.0,1371,1575,1
9529,1504250324901.0,1504251240973.0,1314,1398,4
9530,1504241974294.0,1504243521985.0,1628,1408,5
9531,1504172806807.0,1504174169574.0,1514,1425,8
9532,1504172572909.0,1504172797330.0,1446,1505,6
9533,1504168442220.0,1504169846503.0,1448,1418,6
9534,1504091575885.0,1504092272265.0,1377,1451,3
9535,1504087227900.0,1504088175701.0,1424,1396,4
9536,1504022851867.0,1504023471624.0,1434,1737,4
9537,1504022591721.0,1504022839547.0,1407,1500,3
9538,1504004183928.0,1504005010596.0,1446,1364,6
9539,1504003958173.0,1504004160841.0,1398,1436,5
9540,1503930817296.0,1503931305168.0,1418,1443,6
9541,1503920176130.0,1503920663339.0,1443,1499,4
9542,1503488746634.0,1503489550307.0,1288,1470,4
9543,1503488459159.0,1503488739012.0,1431,1295,5
9544,1503480360811.0,1503481013949.0,1358,1367,2
9545,1503475751362.0,1503477037198.0,1289,1260,5
9546,1503411226831.0,1503411760377.0,1245,1260,1
9547,1503410710633.0,1503411217244.0,1260,1245,4
9548,1503410429691.0,1503410674697.0,1260,1565,11
9549,1503319491419.0,1503319737233.0,1714,1260,10
9550,1503042040683.0,1503043415209.0,1222,1260,2
9551,1503041642567.0,1503042031870.0,1260,1222,5
9552,1503041420192.0,1503041617752.0,1260,1222,3
9553,1502464473890.0,1502464811717.0,1260,1392,2
9554,1502463833923.0,1502464468341.0,1392,1260,1
9555,1502456881272.0,1502457560407.0,1500,1260,7
9556,1502361097485.0,1502361505775.0,1279,1716,4
9557,1416901084796.0,1416902910570.0,1279,1488,3
9558,1416838915173.0,1416840774743.0,1461,1279,4
9559,1416566086313.0,1416568100097.0,1336,1563,5
9560,1416478019983.0,1416478917092.0,1347,1938,3
9561,1416475988215.0,1416477028600.0,1500,1549,3
9562,1416395817826.0,1416397573470.0,1500,1591,4
9563,1416384250525.0,1416385515241.0,1591,1500,2
9564,1416318529750.0,1416322400992.0,1591,1500,2
9565,1416308177439.0,1416309883647.0,1591,1500,2
9566,1416237131138.0,1416237504641.0,1331,1500,6
9567,1416778762695.0,1416779819679.0,1492,1500,3
9568,1416777784346.0,1416778498762.0,1512,1500,3
9569,1416777530669.0,1416779237812.0,1500,1500,2
9570,1416776569961.0,1416777128613.0,1400,1500,6
9571,1416773976759.0,1416774554197.0,1500,1696,1
9572,1417022190054.0,1417023183757.0,1250,1208,1
9573,1417022063121.0,1417022182871.0,1213,1599,6
9574,1417021756798.0,1417022044342.0,1626,1217,5
9575,1417021490806.0,1417021728798.0,1700,1220,8
9576,1417020152904.0,1417021483572.0,1937,1221,5
9577,1417019885447.0,1417020140227.0,1596,1229,7
9578,1416772794934.0,1416772942997.0,1508,1237,4
9579,1416772317550.0,1416772654233.0,1393,1251,5
9580,1416772019144.0,1416772310368.0,1512,1261,3
9581,1416771239788.0,1416771996588.0,1266,1669,3
9582,1416770379128.0,1416771233253.0,1426,1282,3
9583,1416769959026.0,1416770109369.0,1625,1289,3
9584,1416769429525.0,1416769534559.0,1502,1302,6
9585,1416758604359.0,1416759155564.0,1330,1340,7
9586,1416694102609.0,1416694297065.0,1350,1765,4
9587,1416693235785.0,1416694017315.0,1640,1290,3
9588,1416687193491.0,1416689028407.0,1443,1313,3
9589,1416685683348.0,1416686468747.0,1847,1287,4
9590,1416685246695.0,1416685666392.0,1636,1298,4
9591,1416684892274.0,1416685235888.0,1500,1298,3
9592,1416516135578.0,1416516765469.0,1323,1318,3
9593,1416332381459.0,1416332675730.0,1457,1327,3
9594,1416331644663.0,1416332349106.0,1289,1275,1
9595,1416331035456.0,1416331589871.0,1189,1410,2
9596,1416138994063.0,1416139599326.0,1189,1366,3
9597,1414762379382.0,1414763331335.0,1367,1208,1
9598,1414761659809.0,1414762322008.0,1367,1208,1
9599,1414695751581.0,1414695951172.0,1505,1229,2
9600,1414694279594.0,1414694371581.0,1161,1244,2
9601,1414680955993.0,1414681043581.0,1161,1465,3
9602,1414675021775.0,1414675183538.0,2022,1162,3
9603,1414608763399.0,1414608954957.0,1465,1189,1
9604,1416946548170.0,1416946791807.0,1292,1422,2
9605,1420103821382.0,1420104684770.0,2054,1977,8
9606,1420103733330.0,1420104692839.0,1696,2054,7
9607,1420103688391.0,1420104679539.0,2054,1626,6
9608,1416239685161.0,1416239692770.0,2073,2257,2
9609,1416239592833.0,1416239620816.0,2104,2081,3
9610,1416239526208.0,1416239549232.0,2159,1500,2
9611,1416146593631.0,1416146601744.0,1816,2230,2
9612,1416146093900.0,1416146358343.0,2098,2279,3
9613,1416145756609.0,1416146058228.0,2002,2302,3
9614,1416145617360.0,1416145731300.0,2276,2111,5
9615,1416145391530.0,1416145599531.0,1500,2352,1
9616,1416144254521.0,1416144279565.0,1425,2346,2
9617,1416144033846.0,1416144071738.0,1836,2340,2
9618,1416143817104.0,1416143911785.0,1921,2322,2
9619,1416143519712.0,1416143593250.0,1491,2318,2
9620,1416142893593.0,1416143401825.0,1305,2318,7
9621,1416142295471.0,1416144532116.0,1654,2314,2
9622,1416141865280.0,1416142329024.0,1500,2314,2
9623,1416141071484.0,1416141486987.0,1513,2312,2
9624,1504439569950.0,1504440166240.0,1591,1348,3
9625,1504410730520.0,1504410851922.0,1531,1354,3
9626,1504410532023.0,1504410611310.0,1337,1567,5
9627,1504407601771.0,1504408180590.0,1349,1308,3
9628,1504406615074.0,1504406970166.0,1354,1337,8
9629,1504402720583.0,1504402944400.0,1345,1471,4
9630,1504402366509.0,1504402694306.0,1352,1503,3
9631,1504222577376.0,1504223909124.0,1336,1364,6
9632,1499345415136.0,1499346099079.0,1527,1371,6
9633,1499299240387.0,1499299647657.0,1572,1376,5
9634,1499298820881.0,1499299230346.0,1382,1567,3
9635,1499296249768.0,1499296883778.0,1372,1395,8
9636,1499273369821.0,1499274036928.0,1412,1406,11
9637,1499268664432.0,1499269139078.0,1414,1557,7
9638,1499265997103.0,1499266381105.0,1398,1515,5
9639,1494971833325.0,1494972009148.0,1415,1437,2
9640,1493861411712.0,1493862083124.0,1421,1630,9
9641,1493860145601.0,1493861399618.0,1624,1427,3
9642,1493855428380.0,1493855792071.0,1439,1422,4
9643,1493855265913.0,1493855369426.0,1454,1427,5
9644,1493855047624.0,1493855205330.0,1413,1441,2
9645,1493854486878.0,1493854918176.0,1444,1400,5
9646,1493853931001.0,1493854422250.0,1518,1408,6
9647,1493852883266.0,1493853823168.0,1394,1442,5
9648,1493852401487.0,1493852863106.0,1380,1418,2
9649,1493851658137.0,1493851911074.0,1500,1369,8
9650,1493835650230.0,1493836678054.0,1770,1372,4
9651,1493824525927.0,1493825836337.0,1374,1848,5
9652,1493820956151.0,1493821469453.0,1457,1384,6
9653,1493820646161.0,1493820883363.0,1480,1368,5
9654,1493819255108.0,1493819809482.0,1313,1370,6
9655,1493818512425.0,1493819244192.0,1359,1323,4
9656,1493814856002.0,1493815280931.0,1361,1755,10
9657,1493814428209.0,1493814847006.0,1752,1363,8
9658,1493765577999.0,1493766274128.0,1373,1464,3
9659,1493758792188.0,1493759607288.0,1373,2007,7
9660,1493758017805.0,1493758752775.0,1197,1379,6
9661,1493753677930.0,1493753858436.0,1382,1748,8
9662,1493741362583.0,1493743482222.0,1778,1360,7
9663,1493737703553.0,1493738384171.0,1547,1366,8
9664,1424593415333.0,1424593846969.0,1279,1408,7
9665,1444891822034.0,1444892083793.0,1599,1473,6
9666,1430721120768.0,1430721453442.0,1497,1500,2
9667,1429813688184.0,1429814464340.0,1631,1563,7
9668,1428606381101.0,1428607241198.0,1500,1563,3
9669,1428605883832.0,1428606373145.0,1563,1500,4
9670,1424389891276.0,1424390746973.0,1500,1563,3
9671,1423595401807.0,1423595982804.0,1952,1563,5
9672,1423588737834.0,1423588916659.0,1352,1298,6
9673,1423588299995.0,1423588599383.0,1421,1563,3
9674,1423587758818.0,1423588280254.0,1485,1352,7
9675,1423585512261.0,1423587679147.0,1563,1445,7
9676,1423581271406.0,1423582163390.0,1223,1563,3
9677,1472018198216.0,1472019289960.0,1702,1375,5
9678,1415628219636.0,1415628758920.0,1430,1667,2
9679,1419774466888.0,1419775013198.0,1394,1228,4
9680,1419713803380.0,1419715466610.0,1511,1500,3
9681,1487703297404.0,1487704465449.0,2016,2000,2
9682,1487702170123.0,1487703289346.0,2006,1960,2
9683,1487701326433.0,1487702105883.0,2043,2017,10
9684,1487700391995.0,1487701306707.0,1600,2015,2
9685,1487699780193.0,1487700376715.0,1806,2009,5
9686,1487698650303.0,1487699769171.0,2000,1920,2
